"","id_str","target","hate.speech","aggressiveness","offensiveness","irony","stereotype","intensity","tweet"
"158",788364423920513024,"ethnic group","no","no","no","no","no",0,"@beppe_grillo dopo la vittoria vorrei da te un bel NO a clandestini rom iussoli e stranieri criminali liberi impuniti....."
"159",788407886959484928,"ethnic group","no","no","no","no","no",0,"Madri straniere in Italia: difficile accesso a cure e diagnosi. Parlare un'altra lingua non aiuta (Italiani Nel https://t.co/PTJTS1R5Hc"
"160",788417675047399424,"ethnic group","no","no","no","no","no",0,"Gallera: ""Preoccupati per situazione centro profughi Milano"" https://t.co/vqmQ328UEn"
"161",788418283032674304,"ethnic group","no","no","no","yes","no",0,"Germania: Quando anche i migranti integrati non accettano questa immigrazione incontrollata https://t.co/ypFE12FnKk"
"162",788431588589789184,"ethnic group","yes","weak","weak","no","yes",2,"""Fuori gli stranieri dall'Italia!"", urlò il giovane attivista politico che indossava una maglia con la foto di Icardi"
"163",788446419648647168,"ethnic group","yes","weak","no","no","yes",2,"Tutto questo agli immigrati non basta. Vogliono più diritti. Italiani sfrattati e immigrati viziati – Il Rinoceronte https://t.co/5BgwW9pN4Y"
"164",788487444731691008,"ethnic group","no","weak","no","no","no",0,"#Alpignano Prov. Di Torino arrivano 300 profughi nessun bambino e donna. Tutti sotto i 35 anni. Vivranno in hotel . Ma siamo al ridicolo ?"
"165",788780569052188672,"ethnic group","no","no","no","no","no",0,"Il confine svizzero resta chiuso e noi ci teniamo tutti gli immigrati https://t.co/rKra6E0RGb"
"166",788830297790017536,"Roma","no","no","no","no","no",0,"La forte reazione della Polonia: da noi non entra più neanche un migrante https://t.co/F3brrhVjim"
"167",788840798490136576,"ethnic group","no","no","no","no","no",0,"Fa stringere il cuore lo spaccato di vita in un campo rom raccontato da due ragazzine #NemoRai2"
"168",788856258296250368,"ethnic group","no","no","no","no","no",0,"@hugmestana scusa ma dovevo tacere sti stranieri che pensavo di sapere come fare la pizza 🙄"
"169",789089717723725824,"ethnic group","no","no","no","no","no",0,"@Carlo_Martelli @beppe_grillo quanti immigrati devono venire in Italia?Per San Francesco tutti hanno diritto: la Terra è di tutti. Per Voi?"
"170",789137844967137280,"ethnic group","no","no","no","no","no",0,"Francesco Rocca, presidente della Croce Rossa : dall'emergenza terremoti alla 
gestione dei migranti https://t.co/hLmO9IVSMY"
"171",789160874028048384,"Roma","no","no","no","no","no",0,"Il Prefetto di Arezzo visita Castelfranco – Piandiscò e incontra i migranti ospiti della comunità https://t.co/Z4bRfUbWPY"
"172",789188840875433984,"religion","no","no","no","no","no",0,"Milano: un milione di euro per i vigilantes armati nei campi nomadi https://t.co/1rEOHIJBpZ"
"173",789197299037634560,"ethnic group","no","no","no","no","no",0,"#Piazzapulita l'Isis andava fermata prima. Avete già dimenticato tutti i massacri contro cristiani musulmani azizi, le gole tagliate?"
"174",789198534570500096,"religion","no","no","no","no","no",0,"L'emergenza migranti fa bene all'economia della Grecia - economy https://t.co/Y19Oz7lDOT via @YouTube"
"175",789354854166691840,"Roma","no","no","no","no","yes",0,"Bambini islamici che cantano alla morte sono la bestemmia più grande agli occhi di Dio. E lo scimmiottamento è tipico del demonio"
"176",789371934400188416,"religion","no","no","no","no","no",0,"Roma, far west a Corcolle: poliziotti aggrediti da una trentina di nomadi: 20 fermi - Il Messaggero https://t.co/3vyKPL8uBs #Roma #news"
"177",789419012409221120,"Roma","no","no","no","no","yes",0,"#scuola #Torino #CESEDI Corso su #islam #Islamophobia #migrazioni e radicalizzazioni violente https://t.co/lxbz6b9zdj"
"178",789497235016937472,"ethnic group","no","no","no","no","no",0,"#Roma #Lunghezza-agenti di #Polizia inseguivano uno #spacciatore: circondati da rom e colpiti con bastoni e roncola… https://t.co/rDwzIxdY9L"
"179",789572244418813952,"religion","yes","strong","no","no","yes",1,"Insegnante choc su Fb, ""i migranti? Bruciateli vivi"": Roma – “Dispiace sentire che più di qualche profugo si salva… https://t.co/MK7sygnNPo"
"180",789592420132515840,"religion","no","no","no","no","no",0,"Invasione islamica del Colosseo al grido “Allahu Akbar”: scoppia la bufera, Roma stuprata https://t.co/ELjgREl2sn via @RiscattoNaz"
"181",789596919681146880,"ethnic group","no","no","no","no","no",0,"@74_pippo terrorismo? Ma non eravamo alla ricerca di dati ""toppati"" nell'articolo? O la butti in caciara perché non ne trovi?"
"182",789760195555713024,"religion","no","no","no","no","no",0,"UE/Renzi una commedia ,sono già d'accordo l'Italia ottiene flessibilità bilancio in cambio si tiene i migranti"
"183",789867513723117568,"religion","no","no","no","no","no",0,"Il Fatto: #notizie #Londra, “sventato #attentato terroristico nella metropolitana”. Arrestato un 19enne… https://t.co/xMXcaOZNF5"
"184",789953125520211968,"religion","no","no","no","no","no",0,"Le strutture occulte del terrorismo della NATO in Medio Oriente

https://t.co/elvtiWiLTo"
"185",790012485608824832,"Roma","no","no","no","no","yes",0,"@islamlie2 @gasparripdl beh! Anche noi mettemmo del nostro. Però ci siamo evoluti😈"
"186",790016161148796928,"ethnic group","no","no","no","no","no",0,"Macomer, era ricercata da sei mesi: nomade arrestata dopo l'inseguimento sulla 131 - L'Unione Sarda https://t.co/6q4K1pfOqW #CarboniaIgles…"
"187",790140209773944832,"religion","no","no","no","no","no",0,"Strage di migranti, ufficiali della Marina militare indagati per omicidio colposo https://t.co/42bs6ePOWz via @fanpage"
"188",790146254818906112,"ethnic group","no","no","no","no","no",0,"Mosul, le lacrime della bimba salvata dall'Isis dai soldati iracheni: I terroristi le hanno ucciso il padre e... https://t.co/1oNSdw8ELu"
"189",790250200006791168,"ethnic group","no","no","no","no","no",0,"Austria: Forza Nuova, manifestazione in favore di Hofer - Anche slogan contro l'immigrazione https://t.co/Ynh07o67wQ"
"190",790268140265566208,"Roma","no","no","no","no","no",0,"#Calais Iniziano gli scontri tra #migranti e polizia alla vigilia dello sgombero forzato: oltre 8.000 persone a ris… https://t.co/nkOkVtxgGO"
"191",790271899569942528,"Roma","no","weak","no","no","no",0,"Difficile ipotizzare nuova legge contro urbanesimo vs degrado Roma rivolta esclusivamente verso immigrati e nomadi… https://t.co/nhCAyHtQHb"
"192",790334343612882944,"religion","no","no","no","no","no",0,"@RParavati @novemberman3000 @EffeF61 La prima cosa che ha fatto dopo 3 mesi è stanziare 12 milioni di € per i rom. Applausi a scena aperta.."
"193",790474797817982976,"ethnic group","no","no","no","no","no",0,"@ToSpeakMyMind01 @patrickamon @News24_it @LiArPe78 @Corriere Della cultura islamica tanto fa paura,ma non per questo va isolata."
"194",790522240899035136,"religion","no","no","no","no","no",0,"Minori non accompagnati: oggi in Parlamento la discussione della legge dopo 3 anni di attesa
https://t.co/Tq5ydcSe15 #migranti"
"195",790528855836651520,"ethnic group","no","no","no","no","no",0,"I farmacisti tra terrorismo e sos migranti, Sifo ne parla al congresso di Milano: MILANO  – Terrorismo, missi...... https://t.co/o8xZNjI4mE"
"196",790672827548569600,"ethnic group","no","no","no","no","no",0,"[marioafrica]: RT filippobubbico: Il benvenuto dell'Italia a #migranti. Tra oggi e domani 400 arrivi per #corridoi… https://t.co/Ly5wRuL5YA"
"197",790771881267855360,"ethnic group","no","no","no","no","no",0,"@QuintaColonnaTv @rete4 si faccia mente locale a quella del partito PD che chi ha fatto la legge per stranieri è stato  socialista Martelli"
"198",790782357976604672,"ethnic group","no","no","no","no","no",0,"Barricate contro l'arrivo di 20 profughi. E alla fine i migranti vengono dirottati in altre città 
https://t.co/xzobpneCEm"
"199",790784490813652992,"ethnic group","no","no","no","yes","no",0,"Barricate contro l'arrivo di 20 profughi. E alla fine i migranti vengono dirottati .comincia la rivolta! https://t.co/jOpKddkvNn"
"200",790792320954269696,"ethnic group","no","no","no","no","no",0,"Buongiorno a quella gente là di #Goro
a cui dovremmo dire tutti in coro
""Fate le barricate pè i migranti?
'Nnatevene affanculo tutti quanti"""
"201",790835414466789376,"ethnic group","no","no","no","no","yes",0,"ultimo tentativo della #Lega contro i #migranti: convincere il mondo che gli italiani sono dei bulli
@DonniniMario @LuigiRuggerone"
"202",790841120192401408,"ethnic group","no","no","no","no","no",0,"Se tutti quelli che pontificano su #Gorino accogliessero un migrante in casa l'emergenza finirebbe in tre secondi."
"203",790858137808928768,"Roma","no","no","no","no","no",0,"«Non c’è stato alcun incremento di reati rispetto all’aumento della presenza di immigrati» - Il Post https://t.co/MxFUjKhedZ"
"204",790874332054556672,"Roma","yes","weak","strong","yes","yes",2,"#notizie #Pisa Campo rom a Ospedaletto: Campo Rom Ospedaletto https://t.co/KtJcs5KyB8 #Toscana #Italia"
"205",790875478391451648,"ethnic group","no","no","no","yes","no",0,"Quanno c'arrivavo a #Roma me se riempiva 'rcore d'allegrezza!
Mo' c'ho paura quanno che c'arrivo
Tra negri sorci e rom me sento perso!"
"206",790891436602449920,"ethnic group","no","no","no","no","no",0,"#Gorino Alla fine questi profughi l'hanno scampata bella. Vi immaginate avere tali soggetti come vicini di casa? https://t.co/Bl333F1n7u"
"207",790895137853407232,"religion","no","no","no","no","no",0,".@matgraz1 come a metà del XX secolo furono profughi i loro nonni, bisnonni e genitori ancora infanti..."
"208",790895577089372160,"ethnic group","no","no","no","no","no",0,"Le autorità tedesche hanno effettuato 13 raid antiterrorismo in 5 stati della Germania poco fa, stato di allerta na… https://t.co/Vy8hkvPDsz"
"209",790940837135908864,"religion","no","no","no","no","no",0,"È l'anno record degli immigrati. E Bruxelles si fa beffe dell'Italia https://t.co/r5RCq96yF0"
"210",790952215594823680,"ethnic group","no","no","no","no","no",0,"Ambasciatore : Teheran spera che l'Occidente cambi approccio alla lotta al terrorismo https://t.co/KCO7nk861L"
"211",790961497170141184,"ethnic group","no","no","no","no","no",0,"Alfano dice che questa non è l'Italia perchè non vogliamo gli immigrati e voi che non vi volete diminuire gli stipendi siete  belle persone?"
"212",790984955396489216,"ethnic group","no","no","no","no","no",0,"«Non c’è stato alcun incremento di reati rispetto all’aumento della presenza di immigrati» https://t.co/Upae6Jc3Up via @ilpost"
"213",790985467822997504,"ethnic group","no","no","no","yes","no",0,""" in Europa #Renzi batte i pugni per migranti poi però parlano tutti quel linguaggio ""@MarcoDamilan #gazebobarricate @welikechopin"
"214",790986624511438848,"ethnic group","no","weak","weak","no","no",0,"#Gorino #Goro magari a Natale quest'anno fate l'albero! Anche nella #SantaFamiglia erano #profughi  #ItalianiBravaGente @welikechopin"
"215",790993968741789696,"ethnic group","no","no","no","no","no",0,"A #Goro se si rifiutano i migranti apriti cielo ,tutti a dire razzisti   A #Capalbio invece no.  Questa è becera #ipocrisia comunista"
"216",791190994599444480,"ethnic group","no","no","no","no","no",0,"L'Ue scrive a Roma: ""Dica quanto spende per i migranti"". Renzi, ""loro aprano il portafoglio"" https://t.co/Sc8kpkwjBK"
"217",791197198461591552,"religion","yes","strong","strong","no","yes",3,"@suertefinal @Fabience988 Io a mia figlia di 6 anni li faccio proprio frequentare i profughi, come la guardo? con amore come lei guarda loro"
"218",791206624140595200,"ethnic group","no","no","no","no","no",0,"@magdicristiano @angelo_ra_ Ci vuole la guerra per salvare l'Italia dai criminali filo islamici. https://t.co/TqHWKr74jB"
"219",791221399205675008,"ethnic group","no","weak","no","no","no",0,"studenti stranieri all'@UniTrieste più del doppio della media nazionale, dato importante e positivo"
"220",791222825814228992,"religion","no","no","no","no","no",0,"Io non ci dormo su questo problema dei migranti.O ci svegliamo sul nostro futuro,o prima o poi ritorneremo migranti tutti.Poi capiremo."
"221",791262026706198528,"ethnic group","no","no","no","no","no",0,"Germania, “minaccia terroristica” In corso raid in quattro città (Corriere della Sera) https://t.co/hBl67lA4wb https://t.co/EWwMO5GrPr"
"222",791309521410985984,"ethnic group","no","no","no","yes","no",0,"Piano choc dell’Onu per l’Italia: 35 milioni di immigrati entro il... https://t.co/RvjIS4bCoz"
"223",791309962060427264,"ethnic group","no","no","no","no","no",0,"Il Padre Santo oggi ce l'ha messa tutta...Anche Cristo era un migrante..."
"224",791312601498222592,"Roma","no","no","no","no","no",0,"@giannipinoli @Highlander_Ro Ah secondo lei tutti quelli che arrivano sono profughi. Smentito dai fatti, mi spiace disilluderla"
"225",791325834451808256,"Roma","yes","weak","no","yes","yes",1,"@c_appendino : incremento della polizia municipale e telecamere fisse nei campi rom.. Ma al campo di Borgaro continuano i roghi tossici. :-("
"226",791326308047396864,"ethnic group","no","no","no","no","no",0,"se la juve oggi perde vado al primo campo rom a fare un po di spaco botiglia amazo famiglia"
"227",791335220511399936,"ethnic group","no","no","no","no","no",0,"#migranti è entrato in TT Italia alla posizione 44"
"228",791340853050613760,"religion","no","no","no","no","no",0,"TERESA MANNINO elenca gli stereotipi più diffusi sui migranti in Italia. https://t.co/VuebS7whx3"
"229",791384312541224960,"Roma","no","no","no","no","yes",0,"ricordo che l'inverno scorso avevano rubato in casa di mia zia, e per una settimana ero terrorizzata dal fatto che potessero entrare anche-"
"230",791537426388877312,"religion","no","no","no","no","no",0,"Il MOV 5ST è estremizzazione del PD, pro clandestini,rom, centri sociali,No TAv No tutto, + fanatismo vegano e impo… https://t.co/YLclYY20mQ"
"231",791561433360244736,"Roma","no","no","no","no","no",0,"Il Califfo non è stato sconfitto.Puntland, milizie dello Stato islamico prendono il controllo della città di Candal… https://t.co/etIUylicpL"
"233",791568532882464768,"ethnic group","no","no","no","no","no",0,"@RIZZO_RIZZEO @antonio_ansp @matteosalvinimi ...l'islam NON è solo corano...ma anche ahadith e sira(la vita del loro uomo ideale)"
"234",791573803776282624,"religion","no","no","no","no","yes",0,"Minori stranieri soli, via libera alla legge che ridisegna l'accoglienza https://t.co/DNyPhCkOzY"
"235",791580058049769472,"ethnic group","no","no","no","no","no",0,"@Indios007 @EffeF61 e siccome tutti i clandestini sono musulmani......"
"236",791593651356962816,"ethnic group","no","no","no","no","no",0,"Venticinque migranti trovati morti su un gommone al largo della Libia. (Internazionale) https://t.co/txtHbGVD48"
"237",791612669379895296,"ethnic group","no","no","no","no","no",0,"@MisterCariola le va male con me, già dai tempi della guerra in Jugoslavia la mia famiglia ospita e aiuta i profughi"
"238",791631212699844608,"religion","no","no","no","no","no",0,"Milano, la lunga notte dei profughi, nei tunnel i rifugi dei migranti  https://t.co/nMYu8v7NOR via @repubblicait"
"239",791665817544974336,"ethnic group","no","no","no","no","yes",0,"@icebergfinanza ora staranno tutti zitti fino alla prossima stronzata terroristica!!"
"240",791709885574504448,"ethnic group","no","no","no","no","no",0,"Fonte :
""responsabili prima accoglienza migranti""

TUTTI HANNO IL CELLULARE 

🔹Chi glielo ha dato❓

🔹Che SIM hanno visto che chiamano da 🇮🇹❓"
"241",791726196035821568,"ethnic group","yes","weak","weak","no","yes",2,"Della vicenda di Goro, tralasciando le polemiche sui cittadini che si erano opposti all'arrivo dei profughi, la... https://t.co/ZxZ75jNUC6"
"242",791735658268229632,"ethnic group","no","no","no","no","no",0,"#Piazzapulita l'ha detto lei ERA ITALIANA ! gli immigrati non muoiono di fatica . sono spesati di tutto."
